Data,Timestamp,Wall_Time,MPU_Temp,IMU_Ax,IMU_Ay,IMU_Az,IMU_Gx,IMU_Gy,IMU_Gz,MSU_Ax,MSU_Ay,MSU_Az,Baro_Temp,Baro
179,1539402968.5388308,2018-10-13_115608,42.263,-0.157,0.033,0.949,-0.717,0.092,-0.443,25.034,80.658,-19.43,39.59,1017.8646875
180,1539402968.553176,2018-10-13_115608,42.287,-0.163,0.037,0.928,-1.099,0.359,-0.664,23.271,81.365,-19.771,39.59,1017.8646875
181,1539402968.5675771,2018-10-13_115608,42.26,-0.163,0.033,0.958,-0.809,-1.442,-0.229,24.505,82.603,-19.6,39.59,1017.8646875
182,1539402968.5819497,2018-10-13_115608,42.26,-0.156,0.034,0.935,-0.496,0.984,-0.504,23.447,80.835,-19.6,39.59,1017.8646875
183,1539402968.5963068,2018-10-13_115608,42.284,-0.167,0.036,0.939,-1.198,0.061,-0.633,23.624,79.95,-19.771,39.59,1017.8646875
184,1539402968.610578,2018-10-13_115608,42.272,-0.155,0.031,0.949,-0.343,-0.702,-0.282,23.624,81.012,-19.771,39.59,1017.84921875
185,1539402968.6249092,2018-10-13_115608,42.269,-0.164,0.037,0.939,-0.984,0.511,-0.679,23.976,81.012,-19.089,39.59,1017.84921875
186,1539402968.6392324,2018-10-13_115608,42.26,-0.165,0.035,0.956,-1.076,-0.275,-0.481,23.976,79.95,-19.089,39.59,1017.84921875
187,1539402968.653668,2018-10-13_115608,42.263,-0.161,0.035,0.938,-0.435,0.313,-0.504,23.624,80.304,-18.066,39.59,1017.84921875
188,1539402968.6680117,2018-10-13_115608,42.275,-0.16,0.035,0.952,-1.083,-0.397,-0.519,25.21,81.542,-19.941,39.59,1017.84921875
189,1539402968.6823285,2018-10-13_115608,42.275,-0.16,0.034,0.955,-0.626,0.069,-0.374,24.152,81.188,-19.26,39.59,1017.8496484375
190,1539402968.6966612,2018-10-13_115608,42.257,-0.162,0.037,0.934,-0.908,0.259,-0.572,23.8,80.835,-20.623,39.59,1017.8496484375
191,1539402968.7113426,2018-10-13_115608,42.269,-0.161,0.033,0.955,-0.877,-0.801,-0.359,24.329,82.073,-20.112,39.59,1017.8496484375
192,1539402968.7259943,2018-10-13_115608,42.287,-0.161,0.036,0.941,-0.61,0.488,-0.504,22.742,80.481,-19.941,39.59,1017.8496484375
193,1539402968.7404208,2018-10-13_115608,42.296,-0.164,0.037,0.94,-1.045,-0.069,-0.572,22.566,80.304,-19.089,39.59,1017.8496484375
194,1539402968.7547095,2018-10-13_115608,42.272,-0.162,0.035,0.946,-0.793,-0.465,-0.435,24.858,81.188,-18.578,39.6,1017.8587109375
195,1539402968.7690742,2018-10-13_115608,42.29,-0.164,0.037,0.943,-1.022,-0.023,-0.542,24.152,81.188,-20.623,39.6,1017.8587109375
196,1539402968.7834756,2018-10-13_115608,42.278,-0.163,0.035,0.943,-0.87,-0.214,-0.496,23.8,80.835,-19.26,39.6,1017.8587109375
197,1539402968.7978003,2018-10-13_115608,42.287,-0.16,0.035,0.946,-0.725,-0.061,-0.534,23.095,81.542,-20.623,39.6,1017.8587109375
198,1539402968.812385,2018-10-13_115608,42.287,-0.161,0.034,0.943,-0.847,0.008,-0.526,24.505,82.603,-19.941,39.6,1017.85921875
199,1539402968.8267004,2018-10-13_115608,42.308,-0.164,0.037,0.944,-0.801,-0.198,-0.465,24.858,80.127,-19.6,39.6,1017.85921875
200,1539402968.8410258,2018-10-13_115608,42.311,-0.16,0.035,0.944,-0.717,-0.137,-0.557,24.505,80.481,-19.941,39.6,1017.85921875
201,1539402968.8555605,2018-10-13_115608,42.302,-0.162,0.035,0.948,-0.893,-0.305,-0.488,23.624,81.719,-19.43,39.6,1017.85921875
202,1539402968.8699625,2018-10-13_115608,42.287,-0.158,0.036,0.941,-0.816,0.252,-0.496,23.8,80.835,-18.919,39.6,1017.85921875
203,1539402968.884344,2018-10-13_115608,42.278,-0.164,0.033,0.946,-0.862,-0.206,-0.504,24.858,80.835,-19.26,39.6,1017.8687109375
204,1539402968.8986595,2018-10-13_115608,42.29,-0.159,0.034,0.946,-0.671,-0.435,-0.473,24.152,81.188,-18.919,39.6,1017.8687109375
205,1539402968.9129684,2018-10-13_115608,42.317,-0.163,0.036,0.94,-0.847,0.45,-0.526,24.152,79.42,-19.26,39.6,1017.8687109375
206,1539402968.9272962,2018-10-13_115608,42.305,-0.163,0.035,0.945,-0.771,-0.473,-0.412,23.095,79.42,-18.919,39.6,1017.8687109375
207,1539402968.9416714,2018-10-13_115608,42.281,-0.159,0.035,0.946,-0.908,-0.259,-0.549,23.8,80.481,-20.623,39.6,1017.8687109375
208,1539402968.9560573,2018-10-13_115608,42.296,-0.162,0.035,0.941,-0.793,0.206,-0.542,23.095,80.481,-18.919,39.61,1017.8708984375
209,1539402968.9704561,2018-10-13_115608,42.302,-0.162,0.032,0.946,-0.938,-0.252,-0.565,24.858,80.127,-18.919,39.61,1017.8708984375
210,1539402968.984858,2018-10-13_115608,42.308,-0.162,0.037,0.945,-0.71,-0.168,-0.565,25.034,80.658,-20.453,39.61,1017.8708984375
211,1539402968.9991372,2018-10-13_115608,42.287,-0.163,0.034,0.942,-1.045,0.0,-0.618,23.8,81.188,-19.26,39.61,1017.8708984375
212,1539402969.0133789,2018-10-13_115609,42.311,-0.163,0.033,0.946,-0.809,-0.107,-0.526,23.271,82.073,-19.43,39.61,1017.8799609375
213,1539402969.0276656,2018-10-13_115609,42.296,-0.162,0.035,0.944,-0.854,-0.069,-0.496,23.624,81.719,-19.43,39.61,1017.8799609375
214,1539402969.0418756,2018-10-13_115609,42.284,-0.163,0.038,0.946,-0.862,-0.137,-0.557,23.8,79.42,-19.26,39.61,1017.8799609375
215,1539402969.0560782,2018-10-13_115609,42.311,-0.161,0.036,0.942,-0.755,0.061,-0.595,25.21,80.835,-19.6,39.61,1017.8799609375
216,1539402969.0704093,2018-10-13_115609,42.296,-0.163,0.034,0.943,-0.801,-0.244,-0.504,23.271,79.95,-18.407,39.61,1017.8799609375
217,1539402969.0846405,2018-10-13_115609,42.296,-0.164,0.035,0.943,-0.938,-0.229,-0.565,24.329,80.658,-18.748,39.61,1017.8663671875
218,1539402969.0988414,2018-10-13_115609,42.296,-0.161,0.033,0.943,-0.786,0.153,-0.496,24.505,81.542,-19.26,39.61,1017.8663671875
219,1539402969.1131327,2018-10-13_115609,42.287,-0.163,0.036,0.944,-0.893,-0.298,-0.542,24.329,81.719,-18.407,39.61,1017.8663671875
220,1539402969.1274462,2018-10-13_115609,42.29,-0.16,0.034,0.947,-0.755,-0.046,-0.519,24.152,81.896,-18.237,39.61,1017.8663671875
221,1539402969.141652,2018-10-13_115609,42.281,-0.162,0.035,0.944,-0.877,0.031,-0.542,24.329,82.073,-19.771,39.61,1017.8663671875
222,1539402969.1559281,2018-10-13_115609,42.305,-0.162,0.033,0.943,-0.702,-0.031,-0.61,23.271,80.658,-19.771,39.61,1017.852578125
223,1539402969.1701329,2018-10-13_115609,42.29,-0.163,0.034,0.944,-0.961,-0.122,-0.412,24.505,81.188,-19.6,39.61,1017.852578125
224,1539402969.184384,2018-10-13_115609,42.305,-0.162,0.037,0.94,-0.9,0.092,-0.511,24.505,80.835,-18.578,39.61,1017.852578125
225,1539402969.1985977,2018-10-13_115609,42.311,-0.162,0.034,0.942,-0.74,-0.038,-0.359,25.034,80.304,-20.453,39.61,1017.852578125
226,1539402969.2128763,2018-10-13_115609,42.314,-0.162,0.036,0.947,-0.885,-0.359,-0.572,23.8,82.957,-19.941,39.61,1017.8771484375
227,1539402969.2271492,2018-10-13_115609,42.305,-0.164,0.034,0.942,-0.908,0.214,-0.549,24.858,82.25,-18.578,39.61,1017.8771484375
228,1539402969.2414365,2018-10-13_115609,42.308,-0.164,0.035,0.944,-0.854,-0.237,-0.496,23.271,80.304,-20.453,39.61,1017.8771484375
229,1539402969.2555697,2018-10-13_115609,42.314,-0.161,0.032,0.95,-0.977,-0.099,-0.511,24.681,82.427,-18.748,39.61,1017.8771484375
230,1539402969.2699418,2018-10-13_115609,42.314,-0.162,0.035,0.941,-0.816,-0.008,-0.496,22.918,80.658,-20.112,39.61,1017.8771484375
231,1539402969.2843308,2018-10-13_115609,42.308,-0.16,0.033,0.942,-0.824,-0.099,-0.404,24.505,80.481,-19.26,39.61,1017.8668359375
232,1539402969.2986913,2018-10-13_115609,42.305,-0.164,0.033,0.941,-0.839,-0.046,-0.511,24.681,82.073,-18.748,39.61,1017.8668359375
233,1539402969.3130486,2018-10-13_115609,42.272,-0.163,0.034,0.945,-0.839,-0.214,-0.45,23.8,79.773,-18.578,39.61,1017.8668359375
234,1539402969.3276813,2018-10-13_115609,42.323,-0.163,0.034,0.942,-0.923,-0.038,-0.481,23.976,81.012,-19.089,39.61,1017.8668359375
235,1539402969.34207,2018-10-13_115609,42.305,-0.164,0.034,0.946,-0.763,-0.237,-0.381,24.858,81.188,-19.6,39.61,1017.8668359375
236,1539402969.35636,2018-10-13_115609,42.305,-0.159,0.033,0.942,-0.877,-0.008,-0.511,24.329,80.658,-19.771,39.61,1017.856484375
237,1539402969.37073,2018-10-13_115609,42.29,-0.163,0.035,0.943,-0.786,-0.168,-0.534,24.505,80.127,-19.26,39.61,1017.856484375
238,1539402969.3851748,2018-10-13_115609,42.311,-0.161,0.032,0.943,-0.893,-0.259,-0.526,24.505,81.896,-19.941,39.61,1017.856484375
239,1539402969.3996303,2018-10-13_115609,42.284,-0.162,0.034,0.941,-0.832,0.061,-0.542,25.739,81.719,-19.771,39.61,1017.856484375
240,1539402969.4139318,2018-10-13_115609,42.332,-0.163,0.034,0.946,-0.877,-0.328,-0.473,23.624,81.365,-19.771,39.61,1017.8690234375
241,1539402969.42834,2018-10-13_115609,42.29,-0.16,0.034,0.943,-0.839,-0.046,-0.565,23.447,80.835,-19.26,39.62,1017.8690234375
242,1539402969.442675,2018-10-13_115609,42.317,-0.166,0.034,0.941,-0.954,-0.084,-0.603,24.152,81.542,-20.282,39.62,1017.8690234375
243,1539402969.4569213,2018-10-13_115609,42.311,-0.162,0.033,0.945,-0.854,-0.122,-0.549,23.095,80.481,-18.578,39.62,1017.8690234375
244,1539402969.4712818,2018-10-13_115609,42.317,-0.163,0.035,0.941,-0.801,0.099,-0.519,23.976,81.365,-20.793,39.62,1017.8690234375
245,1539402969.4857209,2018-10-13_115609,42.302,-0.161,0.035,0.942,-0.877,-0.244,-0.618,23.095,80.481,-18.578,39.61,1017.8495703125
246,1539402969.5001342,2018-10-13_115609,42.308,-0.163,0.036,0.95,-0.771,0.023,-0.542,24.329,81.365,-19.771,39.61,1017.8495703125
247,1539402969.5144448,2018-10-13_115609,42.269,-0.162,0.034,0.943,-0.961,-0.153,-0.534,24.505,80.835,-20.964,39.61,1017.8495703125
248,1539402969.5287435,2018-10-13_115609,42.323,-0.162,0.035,0.942,-0.877,-0.046,-0.465,23.8,83.311,-19.6,39.61,1017.8495703125
249,1539402969.5431316,2018-10-13_115609,42.281,-0.163,0.034,0.943,-0.862,-0.053,-0.618,23.624,80.658,-19.771,39.61,1017.8478515625
250,1539402969.5574713,2018-10-13_115609,42.311,-0.163,0.032,0.947,-0.702,-0.175,-0.61,23.624,81.719,-20.453,39.61,1017.843984375
251,1539402969.571819,2018-10-13_115609,42.311,-0.162,0.035,0.948,-0.74,0.092,-0.511,23.624,81.719,-20.112,39.61,1017.843984375
252,1539402969.5861623,2018-10-13_115609,42.314,-0.162,0.035,0.94,-0.877,-0.259,-0.42,23.095,80.835,-20.282,39.61,1017.843984375
253,1539402969.6005676,2018-10-13_115609,42.32,-0.16,0.035,0.947,-0.816,-0.153,-0.481,24.329,79.95,-20.793,39.61,1017.843984375
254,1539402969.6152916,2018-10-13_115609,42.296,-0.16,0.035,0.944,-0.717,0.008,-0.542,25.21,80.481,-19.941,39.61,1017.853046875
255,1539402969.6299574,2018-10-13_115609,42.314,-0.161,0.034,0.942,-0.885,-0.198,-0.328,24.681,81.012,-19.089,39.61,1017.853046875
256,1539402969.644369,2018-10-13_115609,42.305,-0.163,0.035,0.948,-0.748,-0.198,-0.587,23.095,81.542,-19.6,39.61,1017.853046875
257,1539402969.658694,2018-10-13_115609,42.32,-0.159,0.034,0.943,-0.877,-0.114,-0.542,23.976,82.427,-19.771,39.61,1017.853046875
258,1539402969.6730573,2018-10-13_115609,42.302,-0.162,0.037,0.941,-0.786,-0.084,-0.496,23.8,80.481,-17.896,39.61,1017.853046875
259,1539402969.6874237,2018-10-13_115609,42.302,-0.16,0.035,0.944,-0.778,-0.229,-0.343,23.271,82.073,-19.771,39.61,1017.8629296875
260,1539402969.701691,2018-10-13_115609,42.308,-0.163,0.034,0.946,-0.824,0.084,-0.504,24.329,81.012,-21.134,39.61,1017.8629296875
261,1539402969.7160842,2018-10-13_115609,42.296,-0.162,0.035,0.942,-0.732,-0.107,-0.504,23.095,81.188,-21.305,39.61,1017.8629296875
262,1539402969.730512,2018-10-13_115609,42.281,-0.163,0.032,0.942,-0.755,-0.076,-0.465,23.447,82.603,-19.941,39.61,1017.8629296875
263,1539402969.7448945,2018-10-13_115609,42.32,-0.161,0.034,0.942,-0.725,-0.175,-0.534,23.8,81.542,-18.578,39.61,1017.854296875
264,1539402969.759183,2018-10-13_115609,42.311,-0.161,0.034,0.946,-0.839,-0.038,-0.519,24.681,81.365,-19.089,39.62,1017.862109375
265,1539402969.773531,2018-10-13_115609,42.308,-0.162,0.037,0.942,-0.832,-0.29,-0.549,23.624,81.365,-21.134,39.62,1017.862109375
266,1539402969.7878144,2018-10-13_115609,42.335,-0.16,0.035,0.947,-0.755,-0.214,-0.58,24.505,81.896,-19.26,39.62,1017.862109375
267,1539402969.8021274,2018-10-13_115609,42.311,-0.161,0.035,0.945,-0.862,-0.183,-0.443,24.858,81.542,-19.6,39.62,1017.862109375
268,1539402969.816429,2018-10-13_115609,42.302,-0.162,0.034,0.946,-0.763,-0.221,-0.557,24.152,80.481,-18.919,39.62,1017.856953125
269,1539402969.8307338,2018-10-13_115609,42.305,-0.161,0.035,0.942,-0.832,0.076,-0.427,23.624,81.719,-21.475,39.62,1017.856953125
270,1539402969.8450947,2018-10-13_115609,42.299,-0.162,0.036,0.943,-0.748,0.046,-0.565,22.742,80.835,-19.6,39.62,1017.856953125
271,1539402969.8594823,2018-10-13_115609,42.317,-0.161,0.034,0.948,-0.877,-0.031,-0.504,25.563,81.188,-19.26,39.62,1017.856953125
272,1539402969.8738105,2018-10-13_115609,42.332,-0.162,0.035,0.947,-0.87,0.0,-0.488,24.329,81.719,-19.771,39.62,1017.856953125
273,1539402969.8882465,2018-10-13_115609,42.335,-0.163,0.035,0.948,-0.786,-0.145,-0.549,24.329,81.365,-19.43,39.62,1017.83453125
274,1539402969.9025822,2018-10-13_115609,42.302,-0.162,0.034,0.941,-0.786,0.076,-0.511,24.329,81.365,-20.112,39.62,1017.83453125
275,1539402969.9169672,2018-10-13_115609,42.35,-0.161,0.035,0.943,-0.702,-0.015,-0.443,24.329,79.95,-20.112,39.62,1017.83453125
276,1539402969.9313056,2018-10-13_115609,42.32,-0.16,0.034,0.945,-0.74,-0.061,-0.549,23.976,81.012,-17.726,39.62,1017.83453125
277,1539402969.9457216,2018-10-13_115609,42.305,-0.16,0.035,0.945,-0.793,0.061,-0.511,25.21,81.542,-18.578,39.62,1017.83453125
278,1539402969.9600744,2018-10-13_115609,42.296,-0.161,0.035,0.947,-0.832,-0.259,-0.504,24.858,79.773,-18.919,39.62,1017.83453125
279,1539402969.974371,2018-10-13_115609,42.323,-0.162,0.032,0.944,-0.847,0.015,-0.397,23.447,81.188,-20.282,39.62,1017.83453125
280,1539402969.9887476,2018-10-13_115609,42.308,-0.159,0.034,0.942,-0.839,-0.038,-0.427,24.152,81.188,-19.6,39.62,1017.83453125
281,1539402970.00315,2018-10-13_115610,42.317,-0.162,0.034,0.945,-0.778,-0.015,-0.465,25.21,81.896,-19.941,39.62,1017.83453125
282,1539402970.0175982,2018-10-13_115610,42.317,-0.163,0.035,0.947,-0.847,-0.221,-0.374,24.329,81.365,-17.726,39.62,1017.8539453125
283,1539402970.0320194,2018-10-13_115610,42.323,-0.163,0.034,0.942,-0.954,-0.084,-0.412,24.152,80.835,-19.26,39.62,1017.8539453125
284,1539402970.0462973,2018-10-13_115610,42.329,-0.161,0.035,0.943,-0.824,-0.107,-0.511,23.976,81.012,-18.748,39.62,1017.8539453125
285,1539402970.0607042,2018-10-13_115610,42.332,-0.162,0.036,0.944,-0.885,-0.175,-0.496,23.8,81.896,-18.919,39.62,1017.8539453125
286,1539402970.0750847,2018-10-13_115610,42.299,-0.163,0.034,0.944,-0.854,-0.114,-0.572,24.152,80.835,-19.6,39.62,1017.8539453125
287,1539402970.0894926,2018-10-13_115610,42.341,-0.162,0.034,0.945,-0.717,0.0,-0.42,23.271,82.78,-19.089,39.62,1017.84578125
288,1539402970.1038198,2018-10-13_115610,42.344,-0.163,0.037,0.942,-0.763,-0.168,-0.397,24.858,82.25,-18.919,39.62,1017.84578125
289,1539402970.1181514,2018-10-13_115610,42.32,-0.162,0.036,0.943,-0.755,0.008,-0.534,23.624,81.012,-19.43,39.62,1017.84578125
290,1539402970.1323516,2018-10-13_115610,42.323,-0.163,0.036,0.943,-0.816,-0.137,-0.496,24.681,80.658,-19.771,39.62,1017.84578125
291,1539402970.1466563,2018-10-13_115610,42.323,-0.161,0.035,0.946,-0.763,-0.175,-0.465,25.387,82.073,-19.43,39.62,1017.8432421875
292,1539402970.1611664,2018-10-13_115610,42.338,-0.162,0.034,0.946,-0.908,-0.076,-0.526,24.152,80.481,-18.919,39.63,1017.8432421875
293,1539402970.1754997,2018-10-13_115610,42.32,-0.162,0.034,0.945,-0.946,0.0,-0.427,23.976,80.304,-19.43,39.63,1017.8432421875
294,1539402970.1899033,2018-10-13_115610,42.335,-0.163,0.033,0.942,-0.854,-0.137,-0.45,23.976,81.365,-19.089,39.63,1017.8432421875
295,1539402970.2043316,2018-10-13_115610,42.35,-0.162,0.034,0.947,-0.717,-0.114,-0.42,23.624,82.073,-19.771,39.63,1017.8432421875
296,1539402970.2186372,2018-10-13_115610,42.329,-0.162,0.036,0.947,-0.763,-0.069,-0.549,23.624,80.658,-19.771,39.63,1017.84671875
297,1539402970.2329576,2018-10-13_115610,42.308,-0.162,0.031,0.943,-0.748,0.023,-0.473,23.271,81.365,-20.112,39.63,1017.84671875
298,1539402970.2471426,2018-10-13_115610,42.332,-0.161,0.033,0.941,-0.931,-0.206,-0.557,22.918,81.012,-19.771,39.63,1017.84671875
299,1539402970.2614613,2018-10-13_115610,42.317,-0.16,0.036,0.945,-0.847,-0.153,-0.511,22.918,81.365,-19.089,39.63,1017.84671875
300,1539402970.275869,2018-10-13_115610,42.338,-0.161,0.033,0.94,-0.877,-0.122,-0.542,23.8,80.835,-21.305,39.63,1017.84671875
301,1539402970.2901845,2018-10-13_115610,42.326,-0.161,0.033,0.941,-0.694,-0.069,-0.45,24.329,80.658,-20.112,39.63,1017.828203125
302,1539402970.30456,2018-10-13_115610,42.332,-0.163,0.034,0.947,-0.732,-0.244,-0.465,23.624,79.596,-19.771,39.63,1017.828203125
303,1539402970.318873,2018-10-13_115610,42.365,-0.161,0.036,0.942,-0.778,0.16,-0.397,23.8,80.127,-19.941,39.63,1017.828203125
304,1539402970.3331325,2018-10-13_115610,42.344,-0.163,0.034,0.943,-0.847,-0.275,-0.511,23.447,80.481,-17.896,39.63,1017.828203125
305,1539402970.347523,2018-10-13_115610,42.341,-0.161,0.034,0.944,-0.832,-0.069,-0.565,22.918,81.365,-19.43,39.63,1017.8458984375
306,1539402970.361786,2018-10-13_115610,42.329,-0.162,0.033,0.941,-0.801,0.092,-0.534,24.505,81.542,-19.941,39.63,1017.8458984375
307,1539402970.3760822,2018-10-13_115610,42.323,-0.161,0.034,0.944,-0.809,-0.206,-0.359,24.505,82.25,-20.282,39.63,1017.8458984375
308,1539402970.390335,2018-10-13_115610,42.347,-0.161,0.034,0.948,-0.946,-0.046,-0.534,22.918,81.719,-18.066,39.63,1017.8458984375
309,1539402970.4046865,2018-10-13_115610,42.335,-0.162,0.034,0.943,-0.885,-0.038,-0.519,23.624,81.012,-18.407,39.63,1017.8458984375
310,1539402970.4188848,2018-10-13_115610,42.332,-0.164,0.033,0.943,-0.862,-0.183,-0.534,24.152,81.188,-18.919,39.64,1017.8444921875
311,1539402970.4332397,2018-10-13_115610,42.344,-0.161,0.035,0.948,-0.816,-0.183,-0.381,24.329,80.658,-20.112,39.64,1017.8444921875
312,1539402970.447607,2018-10-13_115610,42.32,-0.16,0.034,0.943,-0.908,0.153,-0.534,23.447,80.835,-20.282,39.64,1017.8444921875
313,1539402970.4619844,2018-10-13_115610,42.341,-0.163,0.035,0.942,-0.923,-0.114,-0.519,24.505,81.896,-19.941,39.64,1017.8444921875
314,1539402970.476367,2018-10-13_115610,42.347,-0.163,0.034,0.949,-0.854,-0.511,-0.542,24.152,81.896,-19.6,39.64,1017.8444921875
315,1539402970.4907002,2018-10-13_115610,42.338,-0.159,0.033,0.945,-0.938,0.046,-0.58,23.271,81.012,-20.112,39.64,1017.828984375
316,1539402970.5050707,2018-10-13_115610,42.332,-0.164,0.036,0.941,-0.816,-0.237,-0.572,24.329,81.012,-19.089,39.64,1017.828984375
317,1539402970.5198898,2018-10-13_115610,42.344,-0.161,0.034,0.948,-0.755,-0.221,-0.534,22.566,81.012,-19.771,39.64,1017.828984375
318,1539402970.5345807,2018-10-13_115610,42.365,-0.161,0.036,0.948,-0.763,0.076,-0.481,23.095,81.896,-20.282,39.64,1017.828984375
319,1539402970.5489945,2018-10-13_115610,42.329,-0.16,0.033,0.945,-0.786,-0.305,-0.412,22.742,80.835,-20.282,39.64,1017.814375
320,1539402970.563281,2018-10-13_115610,42.362,-0.163,0.032,0.947,-0.763,-0.076,-0.473,24.858,81.896,-18.237,39.64,1017.814375
321,1539402970.5776591,2018-10-13_115610,42.362,-0.162,0.036,0.948,-0.824,-0.153,-0.435,24.152,80.835,-19.6,39.64,1017.814375
322,1539402970.592066,2018-10-13_115610,42.35,-0.161,0.033,0.944,-0.748,-0.061,-0.435,25.034,81.719,-18.748,39.64,1017.814375
323,1539402970.6064587,2018-10-13_115610,42.362,-0.163,0.036,0.943,-0.694,-0.137,-0.519,23.976,81.719,-19.089,39.64,1017.814375
324,1539402970.6208363,2018-10-13_115610,42.356,-0.163,0.034,0.945,-0.931,-0.229,-0.496,24.152,80.481,-20.282,39.64,1017.81828125
325,1539402970.6351972,2018-10-13_115610,42.35,-0.162,0.035,0.942,-0.748,0.069,-0.542,23.8,81.542,-21.646,39.64,1017.81828125
326,1539402970.6496062,2018-10-13_115610,42.341,-0.162,0.034,0.942,-0.786,-0.412,-0.389,24.152,82.25,-20.623,39.64,1017.81828125
327,1539402970.6639898,2018-10-13_115610,42.344,-0.158,0.034,0.948,-0.862,0.092,-0.488,25.034,81.365,-20.453,39.64,1017.81828125
328,1539402970.6783233,2018-10-13_115610,42.356,-0.163,0.034,0.943,-0.961,-0.107,-0.526,24.681,81.012,-20.453,39.64,1017.8303515625
329,1539402970.692722,2018-10-13_115610,42.362,-0.16,0.032,0.945,-0.9,-0.305,-0.496,24.152,81.896,-20.964,39.65,1017.8342578125
330,1539402970.7071228,2018-10-13_115610,42.353,-0.16,0.033,0.946,-0.793,-0.076,-0.496,25.739,80.304,-19.771,39.65,1017.8342578125
331,1539402970.7215211,2018-10-13_115610,42.365,-0.16,0.036,0.946,-0.824,-0.214,-0.443,23.271,80.658,-20.453,39.65,1017.8342578125
332,1539402970.7358387,2018-10-13_115610,42.374,-0.161,0.036,0.943,-0.793,0.015,-0.511,23.095,81.188,-19.26,39.65,1017.8342578125
333,1539402970.7501073,2018-10-13_115610,42.365,-0.161,0.034,0.943,-0.748,-0.092,-0.458,23.095,81.542,-19.941,39.65,1017.8403515625
334,1539402970.7643902,2018-10-13_115610,42.344,-0.162,0.033,0.946,-0.816,-0.031,-0.565,25.563,80.127,-19.6,39.65,1017.8403515625
335,1539402970.7787533,2018-10-13_115610,42.377,-0.162,0.035,0.944,-0.824,0.015,-0.397,23.095,81.896,-19.6,39.65,1017.8403515625
336,1539402970.7931254,2018-10-13_115610,42.386,-0.161,0.038,0.946,-0.717,-0.351,-0.359,23.976,82.073,-19.43,39.65,1017.8403515625
337,1539402970.8075113,2018-10-13_115610,42.38,-0.16,0.034,0.943,-0.702,-0.008,-0.542,25.739,81.012,-20.793,39.65,1017.8403515625
338,1539402970.8220773,2018-10-13_115610,42.413,-0.162,0.033,0.944,-0.824,-0.237,-0.526,24.329,80.658,-19.43,39.65,1017.83046875
339,1539402970.8363898,2018-10-13_115610,42.377,-0.162,0.034,0.945,-0.839,-0.366,-0.534,24.152,80.835,-19.26,39.65,1017.83046875
340,1539402970.8508391,2018-10-13_115610,42.371,-0.16,0.036,0.945,-0.786,0.153,-0.511,25.21,80.835,-19.26,39.65,1017.83046875
341,1539402970.8652105,2018-10-13_115610,42.377,-0.164,0.033,0.947,-0.923,-0.099,-0.511,25.21,81.188,-19.26,39.65,1017.83046875
342,1539402970.8795254,2018-10-13_115610,42.377,-0.161,0.033,0.947,-0.816,-0.237,-0.526,23.271,81.719,-20.112,39.65,1017.8218359375
343,1539402970.893888,2018-10-13_115610,42.347,-0.162,0.034,0.944,-0.793,0.114,-0.435,24.681,80.304,-20.112,39.66,1017.8254296875
344,1539402970.9083102,2018-10-13_115610,42.353,-0.163,0.034,0.946,-0.763,-0.237,-0.465,23.976,81.719,-19.089,39.66,1017.8254296875
345,1539402970.9226892,2018-10-13_115610,42.374,-0.132,0.068,0.895,-6.187,5.348,-0.923,24.329,81.365,-20.112,39.66,1017.8254296875
346,1539402970.9369717,2018-10-13_115610,42.395,-0.124,0.058,1.031,-38.803,52.116,-0.198,23.271,81.365,-19.089,39.66,1017.8254296875
347,1539402970.95127,2018-10-13_115610,42.362,-0.219,-0.036,1.066,-30.602,63.477,-5.272,22.742,80.835,-20.964,39.66,1017.8138671875
348,1539402970.965689,2018-10-13_115610,42.362,-0.282,-0.025,0.679,38.712,-15.266,-0.084,24.152,81.188,-21.646,39.66,1017.8138671875
349,1539402970.9800658,2018-10-13_115610,42.398,-0.217,0.092,0.688,42.679,-116.829,-1.686,25.21,80.835,-20.623,39.66,1017.8138671875
350,1539402970.9943893,2018-10-13_115610,42.38,-0.093,0.013,1.264,1.465,-37.064,5.783,22.037,82.25,-18.578,39.66,1017.8138671875
351,1539402971.0087817,2018-10-13_115611,42.374,-0.008,0.12,1.101,-11.253,32.6,-8.812,24.152,82.603,-17.896,39.66,1017.8138671875
352,1539402971.0231159,2018-10-13_115611,42.386,-0.2,0.077,0.688,-25.246,40.062,-18.059,25.034,79.95,-20.453,39.67,1017.8169140625
353,1539402971.0374892,2018-10-13_115611,42.395,-0.337,-0.061,1.055,-34.622,20.729,-4.684,24.329,81.012,-19.43,39.67,1017.8169140625
354,1539402971.0518203,2018-10-13_115611,42.383,-0.246,-0.059,0.927,17.929,-4.753,6.172,25.034,82.78,-19.089,39.67,1017.8169140625
355,1539402971.0660748,2018-10-13_115611,42.386,-0.096,0.021,0.849,13.077,-37.025,6.958,24.858,82.603,-20.623,39.67,1017.8169140625
356,1539402971.0803893,2018-10-13_115611,42.395,-0.028,0.087,1.05,-0.214,-3.113,-0.801,24.505,82.603,-19.941,39.67,1017.8419921875
357,1539402971.094729,2018-10-13_115611,42.395,-0.07,0.135,0.847,-24.17,28.122,-5.692,24.329,81.012,-19.771,39.67,1017.8419921875
358,1539402971.1090755,2018-10-13_115611,42.377,-0.248,-0.037,1.158,-41.916,66.505,-10.345,26.268,81.542,-19.6,39.67,1017.8419921875
